Date,Symbol,Maturity,Strike,Bid Price,Bid Size ,Ask Price,Ask Size ,Undl Price
4/24/2024,QQQ,5/3/2024,439,0.84,4478,0.9,994,426.51
4/24/2024,QQQ,5/3/2024,440,0.72,4958,0.77,992,426.51
4/24/2024,QQQ,5/3/2024,441,0.62,5215,0.65,846,426.51
4/24/2024,QQQ,5/3/2024,442,0.52,5240,0.55,854,426.51
4/24/2024,QQQ,5/3/2024,442.5,0.48,5136,0.51,935,426.51
4/24/2024,QQQ,5/3/2024,443,0.44,4930,0.47,1098,426.51
4/24/2024,QQQ,5/3/2024,444,0.37,4958,0.4,1307,426.51
4/24/2024,QQQ,5/3/2024,445,0.31,5220,0.34,1563,426.51
4/24/2024,QQQ,5/3/2024,446,0.26,5610,0.28,2606,426.51
4/24/2024,QQQ,5/3/2024,447,0.22,5864,0.24,4178,426.51
4/24/2024,QQQ,5/3/2024,447.5,0.2,5991,0.22,4964,426.51
4/24/2024,QQQ,5/3/2024,448,0.18,6118,0.2,5750,426.51
4/24/2024,QQQ,5/3/2024,449,0.15,7392,0.17,6204,426.51
4/24/2024,QQQ,5/3/2024,450,0.13,8241,0.15,6507,426.51
4/24/2024,QQQ,5/3/2024,451,0.1,7663,0.13,4522,426.51
4/24/2024,QQQ,5/3/2024,452,0.08,6795,0.1,1544,426.51
4/24/2024,QQQ,5/3/2024,452.5,0.08,6522,0.09,1660,426.51
4/24/2024,QQQ,5/3/2024,453,0.07,6249,0.09,1776,426.51
4/24/2024,QQQ,5/3/2024,454,0.06,5703,0.08,2008,426.51
4/24/2024,QQQ,5/3/2024,455,0.05,5511,0.07,2253,426.51
4/24/2024,QQQ,5/3/2024,456,0.04,5593,0.06,2383,426.51
4/24/2024,QQQ,5/3/2024,457,0.04,6330,0.05,2876,426.51
4/24/2024,QQQ,5/3/2024,458,0.03,8422,0.05,4163,426.51
4/24/2024,QQQ,5/3/2024,459,0.03,7883,0.04,4834,426.51
4/24/2024,QQQ,5/3/2024,460,0.02,4174,0.04,5558,426.51
4/24/2024,QQQ,5/3/2024,461,0,0,0.09,5813,426.51
4/24/2024,QQQ,5/3/2024,462,0.01,2941,0.09,5838,426.51
4/24/2024,QQQ,5/3/2024,463,0,0,0.1,6136,426.51
4/24/2024,QQQ,5/3/2024,464,0,0,0.1,6680,426.51
4/24/2024,QQQ,5/3/2024,465,0.01,3085,0.03,7224,426.51
4/24/2024,QQQ,5/3/2024,466,0,0,0.1,6589,426.51
4/24/2024,QQQ,5/3/2024,467,0,0,0.1,6165,426.51
4/24/2024,QQQ,5/3/2024,468,0,0,0.1,5463,426.51
4/24/2024,QQQ,5/3/2024,469,0,0,0.1,4409,426.51
4/24/2024,QQQ,5/3/2024,470,0.01,1621,0.02,5788,426.51
4/24/2024,QQQ,5/3/2024,471,0.01,2893,0.02,7167,426.51
4/24/2024,QQQ,5/3/2024,472,0,0,0.1,5752,426.51
4/24/2024,QQQ,5/3/2024,473,0,0,0.1,3648,426.51
4/24/2024,QQQ,5/3/2024,474,0,0,0.1,2954,426.51
4/24/2024,QQQ,5/3/2024,475,0,0,0.02,4028,426.51
4/24/2024,QQQ,5/3/2024,476,0,0,0.1,4851,426.51
4/24/2024,QQQ,5/3/2024,477,0,0,0.1,5782,426.51
4/24/2024,QQQ,5/3/2024,478,0,0,0.1,7179,426.51
4/24/2024,QQQ,5/3/2024,479,0,0,0.1,8111,426.51
4/24/2024,QQQ,5/3/2024,480,0,0,0.02,9042,426.51
4/24/2024,QQQ,5/3/2024,481,0,0,0.1,7063,426.51
4/24/2024,QQQ,5/3/2024,482,0,0,0.1,5744,426.51
4/24/2024,QQQ,5/3/2024,483,0,0,0.1,4425,426.51
4/24/2024,QQQ,5/3/2024,484,0,0,0.1,2446,426.51
4/24/2024,QQQ,5/3/2024,485,0,0,0.01,3065,426.51
4/24/2024,QQQ,5/3/2024,490,0,0,0.09,5644,426.51
4/24/2024,QQQ,5/3/2024,495,0,0,0.12,7006,426.51
4/24/2024,QQQ,5/3/2024,500,0,0,0.01,8876,426.51
4/24/2024,QQQ,5/3/2024,505,0,0,0.01,8876,426.51
4/24/2024,QQQ,5/3/2024,510,0,0,0.01,8876,426.51
4/24/2024,QQQ,5/3/2024,515,0,0,0.12,8876,426.51
4/24/2024,QQQ,5/3/2024,520,0,0,0.01,8876,426.51
4/24/2024,QQQ,5/3/2024,525,0,0,0.1,8876,426.51
4/24/2024,QQQ,5/3/2024,530,0,0,0.01,8876,426.51
4/24/2024,QQQ,5/3/2024,535,0,0,0.05,8876,426.51
4/24/2024,QQQ,5/3/2024,540,0,0,0.05,8876,426.51
4/24/2024,QQQ,5/3/2024,545,0,0,0.05,8876,426.51
4/24/2024,QQQ,5/3/2024,550,0,0,0.05,8876,426.51
4/24/2024,QQQ,5/6/2024,427,4.45,256,4.79,192,426.51
4/24/2024,QQQ,5/6/2024,428,4.01,256,4.34,193,426.51
4/24/2024,QQQ,5/6/2024,429,3.6,264,3.89,192,426.51
4/24/2024,QQQ,5/6/2024,430,3.21,280,3.48,191,426.51
4/24/2024,QQQ,5/6/2024,431,2.87,333,3.13,209,426.51
4/24/2024,QQQ,5/6/2024,432,2.54,410,2.8,250,426.51
4/24/2024,QQQ,5/6/2024,433,2.24,486,2.46,290,426.51
4/24/2024,QQQ,5/6/2024,434,1.96,501,2.17,354,426.51
4/24/2024,QQQ,5/6/2024,435,1.71,510,1.89,397,426.51
4/24/2024,QQQ,5/6/2024,436,1.48,558,1.67,394,426.51
4/24/2024,QQQ,5/6/2024,437,1.28,630,1.46,389,426.51
4/24/2024,QQQ,5/6/2024,438,1.1,512,1.25,373,426.51
4/24/2024,QQQ,5/6/2024,439,0.94,394,1.08,356,426.51
4/24/2024,QQQ,5/6/2024,440,0.87,541,0.93,525,426.51
4/24/2024,QQQ,5/6/2024,441,0.67,746,0.81,702,426.51
4/24/2024,QQQ,5/6/2024,442,0.56,937,0.69,770,426.51
4/24/2024,QQQ,5/6/2024,443,0.47,1200,0.65,710,426.51
4/24/2024,QQQ,5/6/2024,444,0.38,1484,0.56,660,426.51
4/24/2024,QQQ,5/6/2024,445,0.31,1874,0.49,600,426.51
4/24/2024,QQQ,5/6/2024,446,0.25,2802,0.42,595,426.51
4/24/2024,QQQ,5/6/2024,447,0.2,3875,0.37,705,426.51
4/24/2024,QQQ,5/6/2024,448,0.16,4949,0.32,815,426.51
4/24/2024,QQQ,5/6/2024,449,0.12,3399,0.29,443,426.51
4/24/2024,QQQ,5/6/2024,450,0.08,2365,0.25,195,426.51
4/24/2024,QQQ,5/6/2024,451,0.05,3174,0.23,405,426.51
4/24/2024,QQQ,5/6/2024,452,0.03,4388,0.2,721,426.51
4/24/2024,QQQ,5/6/2024,453,0.01,3818,0.19,891,426.51
4/24/2024,QQQ,5/6/2024,454,0,0,0.17,1061,426.51
4/24/2024,QQQ,5/6/2024,455,0,0,0.16,862,426.51
4/24/2024,QQQ,5/6/2024,456,0,0,0.15,577,426.51
4/24/2024,QQQ,5/6/2024,457,0,0,0.14,1021,426.51
4/24/2024,QQQ,5/6/2024,458,0,0,0.14,2782,426.51
4/24/2024,QQQ,5/6/2024,459,0,0,0.13,3808,426.51
4/24/2024,QQQ,5/6/2024,460,0,0,0.13,5125,426.51
4/24/2024,QQQ,5/6/2024,461,0,0,0.12,5138,426.51
4/24/2024,QQQ,5/6/2024,462,0,0,0.12,4286,426.51
4/24/2024,QQQ,5/6/2024,463,0,0,0.12,4106,426.51
4/24/2024,QQQ,5/6/2024,464,0,0,0.1,5452,426.51
4/24/2024,QQQ,5/6/2024,465,0.01,5085,0.03,6798,426.51
4/24/2024,QQQ,5/6/2024,466,0,0,0.1,5632,426.51
4/24/2024,QQQ,5/6/2024,467,0,0,0.1,4855,426.51
4/24/2024,QQQ,5/6/2024,468,0,0,0.1,4958,426.51
4/24/2024,QQQ,5/6/2024,469,0,0,0.1,5112,426.51
4/24/2024,QQQ,5/6/2024,470,0,0,0.1,5991,426.51
4/24/2024,QQQ,5/6/2024,471,0,0,0.1,6871,426.51
4/24/2024,QQQ,5/6/2024,472,0,0,0.1,8204,426.51
4/24/2024,QQQ,5/6/2024,473,0,0,0.1,9097,426.51
4/24/2024,QQQ,5/6/2024,474,0,0,0.1,8354,426.51
4/24/2024,QQQ,5/6/2024,475,0,0,0.1,4785,426.51
4/24/2024,QQQ,5/6/2024,476,0,0,0.1,4400,426.51
4/24/2024,QQQ,5/6/2024,477,0,0,0.1,6011,426.51
4/24/2024,QQQ,5/6/2024,478,0,0,0.1,8426,426.51
4/24/2024,QQQ,5/7/2024,427,4.72,282,5.04,141,426.51
4/24/2024,QQQ,5/7/2024,428,4.27,282,4.59,141,426.51
4/24/2024,QQQ,5/7/2024,429,3.86,300,4.18,143,426.51
4/24/2024,QQQ,5/7/2024,430,3.47,335,3.77,147,426.51
4/24/2024,QQQ,5/7/2024,431,3.1,397,3.4,176,426.51
4/24/2024,QQQ,5/7/2024,432,2.77,450,3.02,225,426.51
4/24/2024,QQQ,5/7/2024,433,2.44,504,2.68,275,426.51
4/24/2024,QQQ,5/7/2024,434,2.16,515,2.38,368,426.51
4/24/2024,QQQ,5/7/2024,435,1.9,523,2.15,430,426.51
4/24/2024,QQQ,5/7/2024,436,1.66,553,1.86,459,426.51
4/24/2024,QQQ,5/7/2024,437,1.45,600,1.64,502,426.51
4/24/2024,QQQ,5/7/2024,438,1.25,520,1.44,463,426.51
4/24/2024,QQQ,5/7/2024,439,1.08,441,1.26,424,426.51
4/24/2024,QQQ,5/7/2024,440,0.92,543,1.1,650,426.51
4/24/2024,QQQ,5/7/2024,450,0.13,1736,0.3,91,426.51
4/24/2024,QQQ,5/7/2024,460,0,0,0.13,5159,426.51
4/24/2024,QQQ,5/8/2024,427,4.99,282,5.35,141,426.51
4/24/2024,QQQ,5/8/2024,428,4.53,282,4.88,141,426.51
4/24/2024,QQQ,5/8/2024,429,4.11,300,4.44,143,426.51
4/24/2024,QQQ,5/8/2024,430,3.71,335,4.03,147,426.51
4/24/2024,QQQ,5/8/2024,431,3.33,397,3.64,176,426.51
4/24/2024,QQQ,5/8/2024,432,3,450,3.28,225,426.51
4/24/2024,QQQ,5/8/2024,433,2.68,504,2.95,275,426.51
4/24/2024,QQQ,5/8/2024,440,1.13,543,1.28,650,426.51
4/24/2024,QQQ,5/8/2024,450,0.18,1736,0.35,91,426.51
4/24/2024,QQQ,5/8/2024,460,0,0,0.14,5174,426.51
4/24/2024,QQQ,5/8/2024,470,0,0,0.1,6048,426.51
4/25/2024,QQQ,4/26/2024,425,4.04,492,5.21,921,424.45
4/25/2024,QQQ,4/26/2024,426,3.41,494,4.42,923,424.45
4/25/2024,QQQ,4/26/2024,427,3.35,522,3.6,1067,424.45
4/25/2024,QQQ,4/26/2024,427.5,2.51,550,3.26,1210,424.45
4/25/2024,QQQ,4/26/2024,428,2.61,578,3.01,1353,424.45
4/25/2024,QQQ,4/26/2024,429,2.29,736,2.41,1868,424.45
4/25/2024,QQQ,4/26/2024,430,1.76,940,1.79,2326,424.45
4/25/2024,QQQ,4/26/2024,431,1.21,1143,1.51,2784,424.45
4/25/2024,QQQ,4/26/2024,432,0.91,1641,1,2862,424.45
4/25/2024,QQQ,4/26/2024,432.5,0.61,1807,0.88,2887,424.45
4/25/2024,QQQ,4/26/2024,433,0.54,1974,0.7,2913,424.45
4/25/2024,QQQ,4/26/2024,434,0.43,1540,0.62,4634,424.45
4/25/2024,QQQ,4/26/2024,435,0.32,890,0.37,7214,424.45
4/25/2024,QQQ,4/26/2024,436,0.16,1212,0.3,9370,424.45
4/25/2024,QQQ,4/26/2024,437,0.15,1695,0.18,12605,424.45
4/25/2024,QQQ,4/26/2024,437.5,0.08,3028,0.19,11031,424.45
4/25/2024,QQQ,4/26/2024,438,0.06,4361,0.17,9456,424.45
4/25/2024,QQQ,4/26/2024,439,0.03,7027,0.1,6308,424.45
4/25/2024,QQQ,4/26/2024,440,0.03,7706,0.05,5809,424.45
4/25/2024,QQQ,4/26/2024,441,0.01,7051,0.04,6883,424.45
4/25/2024,QQQ,4/26/2024,442,0,0,0.04,7850,424.45
4/25/2024,QQQ,4/26/2024,442.5,0.01,10126,0.04,8710,424.45
4/25/2024,QQQ,4/26/2024,443,0.01,11260,0.03,9140,424.45
4/25/2024,QQQ,4/26/2024,444,0,0,0.05,9010,424.45
4/25/2024,QQQ,4/26/2024,445,0,0,0.04,7891,424.45
4/25/2024,QQQ,4/26/2024,446,0,0,0.05,5991,424.45
4/25/2024,QQQ,4/26/2024,447,0,0,0.05,4429,424.45
4/25/2024,QQQ,4/26/2024,447.5,0,0,0.04,3649,424.45
4/25/2024,QQQ,4/26/2024,448,0,0,0.04,2868,424.45
4/25/2024,QQQ,4/26/2024,449,0,0,0.04,5504,424.45
4/25/2024,QQQ,4/26/2024,450,0,0,0.02,7262,424.45
4/25/2024,QQQ,4/26/2024,451,0,0,0.03,5040,424.45
4/25/2024,QQQ,4/26/2024,452,0,0,0.04,3558,424.45
4/25/2024,QQQ,4/26/2024,452.5,0,0,0.04,3746,424.45
4/25/2024,QQQ,4/26/2024,453,0,0,0.03,3933,424.45
4/25/2024,QQQ,4/26/2024,454,0,0,0.04,4496,424.45
4/25/2024,QQQ,4/26/2024,455,0,0,0.01,4711,424.45
4/25/2024,QQQ,4/26/2024,456,0,0,0.04,4925,424.45
4/25/2024,QQQ,4/26/2024,457,0,0,0.04,4925,424.45
4/25/2024,QQQ,4/26/2024,458,0,0,0.04,4817,424.45
4/25/2024,QQQ,4/26/2024,459,0,0,0.04,5185,424.45
4/25/2024,QQQ,4/26/2024,460,0,0,0.01,6454,424.45
4/25/2024,QQQ,4/26/2024,461,0,0,0.03,6796,424.45
4/25/2024,QQQ,4/26/2024,462,0,0,0.03,6634,424.45
4/25/2024,QQQ,4/26/2024,463,0,0,0.01,6481,424.45
4/25/2024,QQQ,4/26/2024,464,0,0,0.03,6497,424.45
4/25/2024,QQQ,4/26/2024,465,0,0,0.01,6368,424.45
4/25/2024,QQQ,4/26/2024,466,0,0,0.04,6077,424.45
4/25/2024,QQQ,4/26/2024,467,0,0,0.04,5786,424.45
4/25/2024,QQQ,4/26/2024,468,0,0,0.04,6041,424.45
4/25/2024,QQQ,4/26/2024,469,0,0,0.03,6212,424.45
4/25/2024,QQQ,4/26/2024,470,0,0,0.01,6503,424.45
4/25/2024,QQQ,4/26/2024,471,0,0,0.03,6940,424.45
4/25/2024,QQQ,4/26/2024,472,0,0,0.03,7019,424.45
4/25/2024,QQQ,4/26/2024,473,0,0,0.03,7099,424.45
4/25/2024,QQQ,4/26/2024,474,0,0,0.03,7558,424.45
4/25/2024,QQQ,4/26/2024,475,0,0,0.03,7977,424.45
4/25/2024,QQQ,4/26/2024,476,0,0,0.03,8396,424.45
4/25/2024,QQQ,4/26/2024,477,0,0,0.03,9025,424.45
4/25/2024,QQQ,4/26/2024,478,0,0,0.03,9214,424.45
4/25/2024,QQQ,4/26/2024,479,0,0,0.03,9150,424.45
4/25/2024,QQQ,4/26/2024,480,0,0,0.03,9108,424.45
4/25/2024,QQQ,4/26/2024,481,0,0,0.03,9065,424.45
4/25/2024,QQQ,4/26/2024,482,0,0,0.03,9083,424.45
4/25/2024,QQQ,4/26/2024,483,0,0,0.03,9202,424.45
4/25/2024,QQQ,4/26/2024,484,0,0,0.03,9322,424.45
4/25/2024,QQQ,4/26/2024,485,0,0,0.03,9501,424.45
4/25/2024,QQQ,4/26/2024,486,0,0,0.03,9621,424.45
4/25/2024,QQQ,4/26/2024,487,0,0,0.03,9646,424.45
4/25/2024,QQQ,4/26/2024,488,0,0,0.03,9684,424.45
4/25/2024,QQQ,4/26/2024,489,0,0,0.03,9709,424.45
4/25/2024,QQQ,4/26/2024,490,0,0,0.01,9734,424.45
4/25/2024,QQQ,4/26/2024,491,0,0,0.03,9699,424.45
4/25/2024,QQQ,4/26/2024,492,0,0,0.03,9651,424.45
4/25/2024,QQQ,4/26/2024,493,0,0,0.03,9579,424.45
4/25/2024,QQQ,4/26/2024,494,0,0,0.03,9531,424.45
4/25/2024,QQQ,4/26/2024,495,0,0,0.01,9469,424.45
4/25/2024,QQQ,4/26/2024,496,0,0,0.03,9355,424.45
4/25/2024,QQQ,4/26/2024,497,0,0,0.03,9316,424.45
4/25/2024,QQQ,4/26/2024,498,0,0,0.03,9315,424.45
4/25/2024,QQQ,4/26/2024,499,0,0,0.03,9313,424.45
4/25/2024,QQQ,4/26/2024,500,0,0,0.01,9312,424.45
4/25/2024,QQQ,4/26/2024,505,0,0,0.03,9306,424.45
4/25/2024,QQQ,4/26/2024,510,0,0,0.03,9299,424.45
4/25/2024,QQQ,4/26/2024,515,0,0,0.03,9293,424.45
4/25/2024,QQQ,4/26/2024,520,0,0,0.03,9286,424.45
4/25/2024,QQQ,4/26/2024,525,0,0,0.01,9279,424.45
4/25/2024,QQQ,4/26/2024,530,0,0,0.03,9272,424.45
4/25/2024,QQQ,4/26/2024,535,0,0,0.03,9266,424.45
4/25/2024,QQQ,4/26/2024,540,0,0,0.03,9259,424.45
4/25/2024,QQQ,4/26/2024,545,0,0,0.03,9252,424.45
4/25/2024,QQQ,4/26/2024,550,0,0,0.03,9246,424.45
4/25/2024,QQQ,4/29/2024,425,5.2,353,6.01,259,424.45
4/25/2024,QQQ,4/29/2024,426,4.51,354,5.86,260,424.45
4/25/2024,QQQ,4/29/2024,427,3.79,367,4.81,333,424.45
4/25/2024,QQQ,4/29/2024,428,3.51,390,3.79,480,424.45
4/25/2024,QQQ,4/29/2024,429,2.87,461,3.36,634,424.45
4/25/2024,QQQ,4/29/2024,430,2.66,555,2.71,649,424.45
4/25/2024,QQQ,4/29/2024,431,2.01,650,2.39,663,424.45
4/25/2024,QQQ,4/29/2024,432,1.51,498,1.95,660,424.45
4/25/2024,QQQ,4/29/2024,433,1.12,398,1.57,658,424.45
4/25/2024,QQQ,4/29/2024,434,1.01,551,1.27,868,424.45
4/25/2024,QQQ,4/29/2024,435,0.78,781,0.96,1184,424.45
4/25/2024,QQQ,4/29/2024,436,0.48,538,0.69,1077,424.45
4/25/2024,QQQ,4/29/2024,437,0.34,174,0.61,917,424.45
4/25/2024,QQQ,4/29/2024,438,0.25,768,0.45,1059,424.45
4/25/2024,QQQ,4/29/2024,439,0.17,1361,0.34,1202,424.45
4/25/2024,QQQ,4/29/2024,440,0.16,2026,0.26,1820,424.45
4/25/2024,QQQ,4/29/2024,441,0.07,2395,0.2,2366,424.45
4/25/2024,QQQ,4/29/2024,442,0.04,2660,0.16,2741,424.45
4/25/2024,QQQ,4/29/2024,443,0.02,2903,0.14,3046,424.45
4/25/2024,QQQ,4/29/2024,444,0.01,3383,0.1,3218,424.45
4/25/2024,QQQ,4/29/2024,445,0.01,4180,0.09,3359,424.45
4/25/2024,QQQ,4/29/2024,446,0.01,5052,0.08,3307,424.45
4/25/2024,QQQ,4/29/2024,447,0,0,0.07,2920,424.45
4/25/2024,QQQ,4/29/2024,448,0.01,5351,0.06,2534,424.45
4/25/2024,QQQ,4/29/2024,449,0,0,0.06,2574,424.45
4/25/2024,QQQ,4/29/2024,450,0,0,0.02,2601,424.45
4/25/2024,QQQ,4/29/2024,451,0,0,0.02,3465,424.45
4/25/2024,QQQ,4/29/2024,452,0,0,0.05,4041,424.45
4/25/2024,QQQ,4/29/2024,453,0,0,0.05,4428,424.45
4/25/2024,QQQ,4/29/2024,454,0,0,0.05,5008,424.45
4/25/2024,QQQ,4/29/2024,455,0,0,0.05,5222,424.45
4/25/2024,QQQ,4/29/2024,456,0,0,0.05,5437,424.45
4/25/2024,QQQ,4/29/2024,457,0,0,0.04,7152,424.45
4/25/2024,QQQ,4/29/2024,458,0,0,0.04,8759,424.45
4/25/2024,QQQ,4/29/2024,459,0,0,0.04,9078,424.45
4/25/2024,QQQ,4/29/2024,460,0,0,0.04,7624,424.45
4/25/2024,QQQ,4/29/2024,461,0,0,0.04,6829,424.45
4/25/2024,QQQ,4/29/2024,462,0,0,0.04,6208,424.45
4/25/2024,QQQ,4/29/2024,463,0,0,0.04,5683,424.45
4/25/2024,QQQ,4/29/2024,464,0,0,0.04,5874,424.45
4/25/2024,QQQ,4/29/2024,465,0,0,0.04,6013,424.45
4/25/2024,QQQ,4/29/2024,466,0,0,0.04,5912,424.45
4/25/2024,QQQ,4/29/2024,467,0,0,0.04,5811,424.45
4/25/2024,QQQ,4/29/2024,468,0,0,0.04,7831,424.45
4/25/2024,QQQ,4/29/2024,469,0,0,0.04,9178,424.45
4/25/2024,QQQ,4/29/2024,470,0,0,0.04,9356,424.45
4/25/2024,QQQ,4/29/2024,471,0,0,0.04,9623,424.45
4/25/2024,QQQ,4/29/2024,472,0,0,0.04,8683,424.45
4/25/2024,QQQ,4/29/2024,473,0,0,0.04,7743,424.45
4/25/2024,QQQ,4/29/2024,474,0,0,0.04,7296,424.45
4/25/2024,QQQ,4/29/2024,475,0,0,0.04,7319,424.45
4/25/2024,QQQ,4/29/2024,476,0,0,0.04,7341,424.45
4/25/2024,QQQ,4/29/2024,477,0,0,0.04,7375,424.45
4/25/2024,QQQ,4/29/2024,478,0,0,0.04,7074,424.45
4/25/2024,QQQ,4/29/2024,479,0,0,0.04,6138,424.45
4/25/2024,QQQ,4/29/2024,480,0,0,0.04,5513,424.45
4/25/2024,QQQ,4/29/2024,481,0,0,0.04,4889,424.45
4/25/2024,QQQ,4/29/2024,482,0,0,0.04,4382,424.45
4/25/2024,QQQ,4/29/2024,483,0,0,0.04,4619,424.45
4/25/2024,QQQ,4/29/2024,484,0,0,0.04,4856,424.45
4/25/2024,QQQ,4/29/2024,485,0,0,0.04,5212,424.45
4/25/2024,QQQ,4/29/2024,486,0,0,0.04,5449,424.45
4/25/2024,QQQ,4/29/2024,487,0,0,0.04,5641,424.45
4/25/2024,QQQ,4/29/2024,488,0,0,0.04,5930,424.45
4/25/2024,QQQ,4/29/2024,489,0,0,0.04,6122,424.45
4/25/2024,QQQ,4/29/2024,490,0,0,0.04,6314,424.45
4/25/2024,QQQ,4/29/2024,491,0,0,0.04,6310,424.45
4/25/2024,QQQ,4/29/2024,492,0,0,0.04,6210,424.45
4/25/2024,QQQ,4/29/2024,493,0,0,0.03,6059,424.45
4/25/2024,QQQ,4/29/2024,494,0,0,0.03,5959,424.45
4/25/2024,QQQ,4/29/2024,495,0,0,0.03,5816,424.45
4/25/2024,QQQ,4/29/2024,496,0,0,0.03,5537,424.45
4/25/2024,QQQ,4/29/2024,497,0,0,0.03,5444,424.45
4/25/2024,QQQ,4/29/2024,498,0,0,0.03,5443,424.45
4/25/2024,QQQ,4/29/2024,499,0,0,0.03,5442,424.45
4/25/2024,QQQ,4/29/2024,500,0,0,0.03,5442,424.45
4/25/2024,QQQ,4/29/2024,505,0,0,0.03,5439,424.45
4/25/2024,QQQ,4/30/2024,425,6.01,301,7.01,362,424.45
4/25/2024,QQQ,4/30/2024,426,5.13,302,6.44,363,424.45
4/25/2024,QQQ,4/30/2024,427,4.48,315,5.75,425,424.45
4/25/2024,QQQ,4/30/2024,428,3.88,340,4.87,547,424.45
4/25/2024,QQQ,4/30/2024,429,3.49,399,4.09,677,424.45
4/25/2024,QQQ,4/30/2024,430,3.19,469,3.41,693,424.45
4/25/2024,QQQ,4/30/2024,431,2.46,539,3.03,709,424.45
4/25/2024,QQQ,4/30/2024,432,2.03,398,2.59,775,424.45
4/25/2024,QQQ,4/30/2024,433,1.66,305,2.19,818,424.45
4/25/2024,QQQ,4/30/2024,434,1.33,691,1.83,1013,424.45
4/25/2024,QQQ,4/30/2024,435,1.31,1271,1.46,1304,424.45
4/25/2024,QQQ,4/30/2024,436,0.85,865,1.16,1159,424.45
4/25/2024,QQQ,4/30/2024,437,0.66,256,1.02,941,424.45
4/25/2024,QQQ,4/30/2024,438,0.5,710,0.83,1046,424.45
4/25/2024,QQQ,4/30/2024,439,0.39,1164,0.61,1151,424.45
4/25/2024,QQQ,4/30/2024,440,0.34,1796,0.51,1734,424.45
4/25/2024,QQQ,4/30/2024,441,0.22,2202,0.4,2265,424.45
4/25/2024,QQQ,4/30/2024,442,0.16,2653,0.32,2469,424.45
4/25/2024,QQQ,4/30/2024,443,0.12,3396,0.25,2282,424.45
4/25/2024,QQQ,4/30/2024,444,0.07,3786,0.21,2275,424.45
4/25/2024,QQQ,4/30/2024,445,0.05,4070,0.17,2388,424.45
4/25/2024,QQQ,4/30/2024,446,0.03,4711,0.15,2469,424.45
4/25/2024,QQQ,4/30/2024,447,0.01,5423,0.12,2408,424.45
4/25/2024,QQQ,4/30/2024,448,0.01,6136,0.1,2347,424.45
4/25/2024,QQQ,4/30/2024,449,0,0,0.09,2023,424.45
4/25/2024,QQQ,4/30/2024,450,0.01,5440,0.08,1806,424.45
4/25/2024,QQQ,4/30/2024,451,0,0,0.07,3221,424.45
4/25/2024,QQQ,4/30/2024,452,0,0,0.07,4164,424.45
4/25/2024,QQQ,4/30/2024,453,0,0,0.06,4952,424.45
4/25/2024,QQQ,4/30/2024,454,0,0,0.06,6134,424.45
4/25/2024,QQQ,4/30/2024,455,0,0,0.06,6404,424.45
4/25/2024,QQQ,4/30/2024,456,0,0,0.06,6675,424.45
4/25/2024,QQQ,4/30/2024,457,0,0,0.05,7637,424.45
4/25/2024,QQQ,4/30/2024,458,0,0,0.05,8465,424.45
4/25/2024,QQQ,4/30/2024,459,0,0,0.05,8235,424.45
4/25/2024,QQQ,4/30/2024,460,0,0,0.05,6306,424.45
4/25/2024,QQQ,4/30/2024,461,0,0,0.05,5816,424.45
4/25/2024,QQQ,4/30/2024,462,0,0,0.05,6121,424.45
4/25/2024,QQQ,4/30/2024,463,0,0,0.05,6177,424.45
4/25/2024,QQQ,4/30/2024,464,0,0,0.05,5677,424.45
4/25/2024,QQQ,4/30/2024,465,0,0,0.05,5052,424.45
4/25/2024,QQQ,4/30/2024,466,0,0,0.04,4803,424.45
4/25/2024,QQQ,4/30/2024,467,0,0,0.04,4554,424.45
4/25/2024,QQQ,4/30/2024,468,0,0,0.04,6152,424.45
4/25/2024,QQQ,4/30/2024,469,0,0,0.04,7218,424.45
4/25/2024,QQQ,4/30/2024,470,0,0,0.04,7402,424.45
4/25/2024,QQQ,4/30/2024,471,0,0,0.04,7679,424.45
4/25/2024,QQQ,4/30/2024,472,0,0,0.04,7581,424.45
4/25/2024,QQQ,4/30/2024,473,0,0,0.04,7483,424.45
4/25/2024,QQQ,4/30/2024,474,0,0,0.04,7979,424.45
4/25/2024,QQQ,4/30/2024,475,0,0,0.04,8523,424.45
4/25/2024,QQQ,4/30/2024,476,0,0,0.04,9067,424.45
4/25/2024,QQQ,4/30/2024,477,0,0,0.04,9883,424.45
4/25/2024,QQQ,4/30/2024,478,0,0,0.04,9416,424.45
4/25/2024,QQQ,4/30/2024,479,0,0,0.04,7198,424.45
4/25/2024,QQQ,4/30/2024,480,0,0,0.04,5719,424.45
4/25/2024,QQQ,4/30/2024,481,0,0,0.04,4240,424.45
4/25/2024,QQQ,4/30/2024,482,0,0,0.04,2952,424.45
4/25/2024,QQQ,4/30/2024,483,0,0,0.04,3333,424.45
4/25/2024,QQQ,4/30/2024,484,0,0,0.04,3714,424.45
4/25/2024,QQQ,4/30/2024,490,0,0,0.04,5737,424.45
4/25/2024,QQQ,5/1/2024,425,6.71,249,7.71,465,424.45
4/25/2024,QQQ,5/1/2024,426,6.02,250,7.01,467,424.45
4/25/2024,QQQ,5/1/2024,427,5.39,263,6.35,516,424.45
4/25/2024,QQQ,5/1/2024,428,4.79,289,5.71,613,424.45
4/25/2024,QQQ,5/1/2024,429,4.23,338,4.85,720,424.45
4/25/2024,QQQ,5/1/2024,430,3.72,383,4.21,738,424.45
